from_currency_code,from_currency_name,to_currency_code,to_currency_name,exchange_rate,last_refreshed,time_zone
CHF,Swiss Franc,USD,United States Dollar,1.0157,2018-08-23 01:45:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00902,2018-08-23 01:46:04,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28866,2018-08-23 01:46:34,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28848,2018-08-23 02:00:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00902,2018-08-23 02:00:32,UTC
EUR,Euro,USD,United States Dollar,1.15639,2018-08-23 02:01:03,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0154,2018-08-23 02:01:33,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00902,2018-08-23 02:15:03,UTC
EUR,Euro,USD,United States Dollar,1.15619,2018-08-23 02:15:33,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0155,2018-08-23 02:16:04,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28827,2018-08-23 02:16:34,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0153,2018-08-23 02:30:05,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28769,2018-08-23 02:30:35,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00902,2018-08-23 02:31:06,UTC
EUR,Euro,USD,United States Dollar,1.15569,2018-08-23 02:31:36,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0153,2018-08-23 02:45:04,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28711,2018-08-23 02:45:34,UTC
EUR,Euro,USD,United States Dollar,1.1556,2018-08-23 02:46:04,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00902,2018-08-23 02:46:34,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00901,2018-08-23 03:00:04,UTC
EUR,Euro,USD,United States Dollar,1.15548,2018-08-23 03:00:34,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0151,2018-08-23 03:01:05,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28709,2018-08-23 03:01:35,UTC
EUR,Euro,USD,United States Dollar,1.15552,2018-08-23 03:15:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0151,2018-08-23 03:15:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00902,2018-08-23 03:16:03,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28742,2018-08-23 03:16:33,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0148,2018-08-23 03:30:03,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00902,2018-08-23 03:30:33,UTC
EUR,Euro,USD,United States Dollar,1.15526,2018-08-23 03:31:03,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2867,2018-08-23 03:31:33,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0152,2018-08-23 03:45:03,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28659,2018-08-23 03:45:33,UTC
EUR,Euro,USD,United States Dollar,1.15532,2018-08-23 03:46:03,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00902,2018-08-23 03:46:33,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2869,2018-08-23 04:00:02,UTC
EUR,Euro,USD,United States Dollar,1.15532,2018-08-23 04:00:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0151,2018-08-23 04:01:03,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00902,2018-08-23 04:01:33,UTC
EUR,Euro,USD,United States Dollar,1.15494,2018-08-23 04:15:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2861,2018-08-23 04:15:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0146,2018-08-23 04:16:03,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00901,2018-08-23 04:16:34,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0148,2018-08-23 04:30:03,UTC
EUR,Euro,USD,United States Dollar,1.15529,2018-08-23 04:30:33,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2866,2018-08-23 04:31:03,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00902,2018-08-23 04:31:33,UTC
EUR,Euro,USD,United States Dollar,1.15539,2018-08-23 04:45:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28671,2018-08-23 04:45:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0148,2018-08-23 04:46:03,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00902,2018-08-23 04:46:33,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00902,2018-08-23 05:00:03,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2873,2018-08-23 05:00:33,UTC
EUR,Euro,USD,United States Dollar,1.15557,2018-08-23 05:01:03,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0152,2018-08-23 05:01:33,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00901,2018-08-23 05:15:03,UTC
EUR,Euro,USD,United States Dollar,1.15561,2018-08-23 05:15:33,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28726,2018-08-23 05:16:03,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0151,2018-08-23 05:16:33,UTC
EUR,Euro,USD,United States Dollar,1.15529,2018-08-23 05:30:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00901,2018-08-23 05:30:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0147,2018-08-23 05:31:04,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28675,2018-08-23 05:31:34,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0151,2018-08-23 05:45:03,UTC
EUR,Euro,USD,United States Dollar,1.15563,2018-08-23 05:45:33,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00901,2018-08-23 05:46:04,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28751,2018-08-23 05:46:34,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0148,2018-08-23 06:00:03,UTC
EUR,Euro,USD,United States Dollar,1.15551,2018-08-23 06:00:34,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00901,2018-08-23 06:01:05,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28728,2018-08-23 06:01:35,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28808,2018-08-23 06:15:03,UTC
EUR,Euro,USD,United States Dollar,1.1565,2018-08-23 06:15:33,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00901,2018-08-23 06:16:04,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0153,2018-08-23 06:16:34,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00902,2018-08-23 06:30:03,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2879,2018-08-23 06:30:33,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0158,2018-08-23 06:31:04,UTC
EUR,Euro,USD,United States Dollar,1.15653,2018-08-23 06:31:34,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00902,2018-08-23 06:45:03,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0162,2018-08-23 06:45:33,UTC
EUR,Euro,USD,United States Dollar,1.1566,2018-08-23 06:46:03,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28747,2018-08-23 06:46:33,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00901,2018-08-23 07:00:03,UTC
EUR,Euro,USD,United States Dollar,1.15631,2018-08-23 07:00:33,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28789,2018-08-23 07:01:05,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0162,2018-08-23 07:01:35,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28806,2018-08-23 07:15:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0165,2018-08-23 07:15:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00902,2018-08-23 07:16:03,UTC
EUR,Euro,USD,United States Dollar,1.15641,2018-08-23 07:16:34,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0156,2018-08-23 07:30:03,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28807,2018-08-23 07:30:33,UTC
EUR,Euro,USD,United States Dollar,1.156,2018-08-23 07:31:03,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00901,2018-08-23 07:31:33,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28798,2018-08-23 07:45:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00901,2018-08-23 07:45:32,UTC
EUR,Euro,USD,United States Dollar,1.15674,2018-08-23 07:46:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0161,2018-08-23 07:46:32,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28776,2018-08-23 08:00:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0163,2018-08-23 08:00:32,UTC
EUR,Euro,USD,United States Dollar,1.15663,2018-08-23 08:01:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00902,2018-08-23 08:01:32,UTC
EUR,Euro,USD,United States Dollar,1.15582,2018-08-23 08:15:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00902,2018-08-23 08:15:32,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28645,2018-08-23 08:16:03,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0164,2018-08-23 08:16:33,UTC
EUR,Euro,USD,United States Dollar,1.15567,2018-08-23 08:30:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00902,2018-08-23 08:30:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0165,2018-08-23 08:31:03,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28628,2018-08-23 08:31:33,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0163,2018-08-23 08:45:03,UTC
EUR,Euro,USD,United States Dollar,1.15615,2018-08-23 08:45:33,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00901,2018-08-23 08:46:03,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28664,2018-08-23 08:46:34,UTC
EUR,Euro,USD,United States Dollar,1.15628,2018-08-23 09:00:01,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0168,2018-08-23 09:00:32,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28734,2018-08-23 09:01:03,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00901,2018-08-23 09:01:33,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28628,2018-08-23 09:15:03,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0161,2018-08-23 09:15:33,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00901,2018-08-23 09:16:03,UTC
EUR,Euro,USD,United States Dollar,1.15521,2018-08-23 09:16:33,UTC
EUR,Euro,USD,United States Dollar,1.15546,2018-08-23 09:30:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2859,2018-08-23 09:30:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0161,2018-08-23 09:31:06,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00901,2018-08-23 09:31:36,UTC
EUR,Euro,USD,United States Dollar,1.1558,2018-08-23 09:45:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00901,2018-08-23 09:45:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0156,2018-08-23 09:46:03,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2858,2018-08-23 09:46:33,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00901,2018-08-23 10:00:03,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28612,2018-08-23 10:00:33,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0162,2018-08-23 10:01:04,UTC
EUR,Euro,USD,United States Dollar,1.15602,2018-08-23 10:01:34,UTC
EUR,Euro,USD,United States Dollar,1.15678,2018-08-23 10:15:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28689,2018-08-23 10:15:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00901,2018-08-23 10:16:03,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0161,2018-08-23 10:16:33,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0161,2018-08-23 10:30:03,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00901,2018-08-23 10:30:33,UTC
EUR,Euro,USD,United States Dollar,1.15653,2018-08-23 10:31:03,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28777,2018-08-23 10:31:34,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2882,2018-08-23 10:45:02,UTC
EUR,Euro,USD,United States Dollar,1.15654,2018-08-23 10:45:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00901,2018-08-23 10:46:03,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0161,2018-08-23 10:46:33,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00902,2018-08-23 11:00:04,UTC
EUR,Euro,USD,United States Dollar,1.15885,2018-08-23 11:00:34,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.29005,2018-08-23 11:01:04,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0177,2018-08-23 11:01:34,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0173,2018-08-23 11:15:03,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28951,2018-08-23 11:15:33,UTC
EUR,Euro,USD,United States Dollar,1.15779,2018-08-23 11:16:03,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00902,2018-08-23 11:16:33,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00902,2018-08-23 11:30:03,UTC
EUR,Euro,USD,United States Dollar,1.15834,2018-08-23 11:30:33,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28935,2018-08-23 11:31:04,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0173,2018-08-23 11:31:34,UTC
EUR,Euro,USD,United States Dollar,1.15851,2018-08-23 11:45:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28913,2018-08-23 11:45:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0172,2018-08-23 11:46:05,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00902,2018-08-23 11:46:35,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28818,2018-08-23 12:00:03,UTC
EUR,Euro,USD,United States Dollar,1.15751,2018-08-23 12:00:33,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00902,2018-08-23 12:01:03,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0168,2018-08-23 12:01:33,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28835,2018-08-23 12:15:02,UTC
EUR,Euro,USD,United States Dollar,1.15787,2018-08-23 12:15:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00902,2018-08-23 12:16:03,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0167,2018-08-23 12:16:33,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28773,2018-08-23 12:30:02,UTC
EUR,Euro,USD,United States Dollar,1.15743,2018-08-23 12:30:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.017,2018-08-23 12:31:04,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00902,2018-08-23 12:31:34,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.288,2018-08-23 12:45:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0171,2018-08-23 12:45:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00902,2018-08-23 12:46:03,UTC
EUR,Euro,USD,United States Dollar,1.15795,2018-08-23 12:46:33,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00901,2018-08-23 13:00:04,UTC
EUR,Euro,USD,United States Dollar,1.15742,2018-08-23 13:00:34,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0162,2018-08-23 13:01:04,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28707,2018-08-23 13:01:34,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00901,2018-08-23 13:15:03,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0156,2018-08-23 13:15:33,UTC
EUR,Euro,USD,United States Dollar,1.15653,2018-08-23 13:16:03,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28588,2018-08-23 13:16:33,UTC
EUR,Euro,USD,United States Dollar,1.1566,2018-08-23 13:30:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00901,2018-08-23 13:30:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0152,2018-08-23 13:31:03,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28581,2018-08-23 13:31:33,UTC
EUR,Euro,USD,United States Dollar,1.15697,2018-08-23 13:45:03,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0155,2018-08-23 13:45:33,UTC
JPY,Japanese Yen,USD,United States Dollar,0.009,2018-08-23 13:46:03,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28617,2018-08-23 13:46:33,UTC
EUR,Euro,USD,United States Dollar,1.1579,2018-08-23 14:00:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0152,2018-08-23 14:00:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.009,2018-08-23 14:01:04,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28608,2018-08-23 14:01:34,UTC
EUR,Euro,USD,United States Dollar,1.15667,2018-08-23 14:15:06,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28431,2018-08-23 14:15:36,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00899,2018-08-23 14:16:06,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0145,2018-08-23 14:16:36,UTC
EUR,Euro,USD,United States Dollar,1.1566,2018-08-23 14:30:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0143,2018-08-23 14:30:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00898,2018-08-23 14:31:03,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28337,2018-08-23 14:31:33,UTC
EUR,Euro,USD,United States Dollar,1.15632,2018-08-23 14:45:04,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28178,2018-08-23 14:45:34,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00898,2018-08-23 14:46:05,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0139,2018-08-23 14:46:35,UTC
EUR,Euro,USD,United States Dollar,1.15754,2018-08-23 15:00:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28347,2018-08-23 15:00:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00899,2018-08-23 15:01:04,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0155,2018-08-23 15:01:34,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2827,2018-08-23 15:15:04,UTC
EUR,Euro,USD,United States Dollar,1.15699,2018-08-23 15:15:34,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0149,2018-08-23 15:16:06,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00899,2018-08-23 15:16:36,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00899,2018-08-23 15:30:04,UTC
EUR,Euro,USD,United States Dollar,1.15739,2018-08-23 15:30:34,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0156,2018-08-23 15:31:04,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28337,2018-08-23 15:31:34,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0154,2018-08-23 15:45:04,UTC
EUR,Euro,USD,United States Dollar,1.15709,2018-08-23 15:45:34,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00899,2018-08-23 15:46:05,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28311,2018-08-23 15:46:35,UTC
EUR,Euro,USD,United States Dollar,1.15676,2018-08-23 16:00:03,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0149,2018-08-23 16:00:33,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00899,2018-08-23 16:01:05,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28287,2018-08-23 16:01:35,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0148,2018-08-23 16:15:03,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00899,2018-08-23 16:15:33,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28176,2018-08-23 16:16:03,UTC
EUR,Euro,USD,United States Dollar,1.15575,2018-08-23 16:16:34,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28178,2018-08-23 16:30:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00898,2018-08-23 16:30:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0146,2018-08-23 16:31:04,UTC
EUR,Euro,USD,United States Dollar,1.15551,2018-08-23 16:31:34,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00898,2018-08-23 16:45:03,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28186,2018-08-23 16:45:33,UTC
EUR,Euro,USD,United States Dollar,1.15581,2018-08-23 16:46:03,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0143,2018-08-23 16:46:33,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00898,2018-08-23 17:00:05,UTC
EUR,Euro,USD,United States Dollar,1.15552,2018-08-23 17:00:35,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28104,2018-08-23 17:01:05,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0142,2018-08-23 17:01:35,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00899,2018-08-23 17:15:04,UTC
EUR,Euro,USD,United States Dollar,1.15348,2018-08-23 17:15:34,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0135,2018-08-23 17:16:04,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28073,2018-08-23 17:16:34,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28157,2018-08-23 17:30:02,UTC
EUR,Euro,USD,United States Dollar,1.15407,2018-08-23 17:30:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00898,2018-08-23 17:31:07,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0141,2018-08-23 17:31:37,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0141,2018-08-23 17:45:03,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00898,2018-08-23 17:45:33,UTC
EUR,Euro,USD,United States Dollar,1.15431,2018-08-23 17:46:03,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28175,2018-08-23 17:46:33,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00898,2018-08-23 18:00:05,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28157,2018-08-23 18:00:35,UTC
CHF,Swiss Franc,USD,United States Dollar,1.014,2018-08-23 18:01:06,UTC
EUR,Euro,USD,United States Dollar,1.15408,2018-08-23 18:01:36,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00898,2018-08-23 18:15:03,UTC
EUR,Euro,USD,United States Dollar,1.15448,2018-08-23 18:15:33,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2819,2018-08-23 18:16:03,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0139,2018-08-23 18:16:34,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00898,2018-08-23 18:30:04,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28156,2018-08-23 18:30:34,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0139,2018-08-23 18:31:05,UTC
EUR,Euro,USD,United States Dollar,1.15376,2018-08-23 18:31:35,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28178,2018-08-23 18:45:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0141,2018-08-23 18:45:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00898,2018-08-23 18:46:05,UTC
EUR,Euro,USD,United States Dollar,1.15392,2018-08-23 18:46:35,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28137,2018-08-23 19:00:02,UTC
EUR,Euro,USD,United States Dollar,1.15365,2018-08-23 19:00:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0137,2018-08-23 19:01:04,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00898,2018-08-23 19:01:34,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0139,2018-08-23 19:15:03,UTC
EUR,Euro,USD,United States Dollar,1.15387,2018-08-23 19:15:33,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28108,2018-08-23 19:16:03,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00898,2018-08-23 19:16:33,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0138,2018-08-23 19:30:04,UTC
EUR,Euro,USD,United States Dollar,1.1536,2018-08-23 19:30:34,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00898,2018-08-23 19:31:05,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.28092,2018-08-23 19:31:35,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0136,2018-08-23 19:45:03,UTC
